platform,platform_id,name,country,rating,students,sessions,youtube_url,is_pro,prospect_score,profile_url,headline
"italki","5606369","BibleIELTSkids -Walt","GB","5","1622","6913","https://www.youtube.com/watch?v=CHkO4CEDLIg","true","100","https://www.italki.com/en/teacher/5606369","Oxford-trained university teacher: Bible, IELTS, Kids, Business, Programming, Role-Play"
"italki","6659348","Erica","US","5","1998","16186","https://www.youtube.com/watch?v=i3kcdxVprvE","true","100","https://www.italki.com/en/teacher/6659348","Friendly, flexible, and patient professional teacher"
"italki","3477251","Daniel","GB","5","2266","13771","https://www.youtube.com/watch?v=wvoy3kmWgg4","true","100","https://www.italki.com/en/teacher/3477251","Job Interview | Business English | IELTS Speaking | Speaking Practice | University Interview"
"italki","9986514","Rye","ID","5","705","5597","https://www.youtube.com/watch?v=Rpj-aP5xQC4","true","100","https://www.italki.com/en/teacher/9986514","Native, TEFL & TESOL, French from 0, Business English, Exam - TOEFL - IELTS"
"italki","6454492","Esther","FR","5","691","7218","https://www.youtube.com/watch?v=cFBQe45hhOs","true","100","https://www.italki.com/en/teacher/6454492","Certified teacher with over 6 years of experience"
"italki","6905113","Jason Reef","NL","4.9","1400","6260","https://www.youtube.com/watch?v=-Vumk2vRslM","true","100","https://www.italki.com/en/teacher/6905113","From zero to hero. I use grammar books, most students are beginner. Couples also possible"
"italki","2586036","ANA POLYGLOT ⭐⭐⭐⭐⭐","DE","4.9","1621","9357","https://www.youtube.com/watch?v=VvT0HGqawsg","true","100","https://www.italki.com/en/teacher/2586036","⭐ Premium German coaching • speaking-first • direct feedback • exams + interviews"
"italki","1210798","Patricia","DE","5","521","5806","https://www.youtube.com/watch?v=2eWiP4feBrM","true","100","https://www.italki.com/en/teacher/1210798","Flawless German & Classics: grammar, literature, business: inspiring & passionate| MA Philology, MBA"
"italki","7199114","Jennifer","DE","5","1654","21450","https://www.youtube.com/watch?v=h7ozWXIWC68","true","100","https://www.italki.com/en/teacher/7199114","Professionelle Lehrkraft mit 8 Jahren Unterrichtserfahrung und Testvorbereitung"
"italki","8183170","Andrew","CA","5","624","6498","https://www.youtube.com/watch?v=yZYhwTdrIMw","true","100","https://www.italki.com/en/teacher/8183170","IELTS & Business English | Clear Structure, Real Results"
"italki","7511376","Tomo I.","JP","5","895","7316","https://www.youtube.com/watch?v=1Ow2eeWQMcM","true","100","https://www.italki.com/en/teacher/7511376","I use google document for each student, so my students could easily review what you learned later"
"italki","1054714","Jørgen","DK","5","576","7829","https://www.youtube.com/watch?v=lmZvLHHkN6k","true","100","https://www.italki.com/en/teacher/1054714","Learning Danish is a challenge - but more interesting and fun with a good guide"
"italki","3185896","Frank","CN","5","1220","12390","https://www.youtube.com/watch?v=E1BFVAeLh9w","true","100","https://www.italki.com/en/teacher/3185896","Beginner, Conversation, HSK, Business, graded reader writer"
"italki","3469507","Rose - Kids & Adults","US","5","1058","13259","https://www.youtube.com/watch?v=APa5Xr_hWAc","true","100","https://www.italki.com/en/teacher/3469507","🌸🌼17 years of teaching experience - Welcoming students ages 3 to 103!🌼🌸"
"italki","3141206","𝕃𝕀𝕃𝕃𝕐❜𝕊","FR","5","1244","6061","https://www.youtube.com/watch?v=fvAThObQ0jY","true","100","https://www.italki.com/en/teacher/3141206","📚 Professional French teacher A1-C2|🗣️ Specialized in Phonetics|🥇Certified examiner for Exams|"
"italki","3511385","Nigel Wright","GB","5","1673","12806","https://www.youtube.com/watch?v=TShSqf93geg","true","100","https://www.italki.com/en/teacher/3511385","Qualified Teacher. Teaching Since 2009. Speaking, Business, Exams, Interviews. Always happy to help."
"italki","2498099","FluentDutch Sensei🍉","NL","5","783","5351","https://www.youtube.com/watch?v=eKQx8hpItXo","true","100","https://www.italki.com/en/teacher/2498099","Holiday 10/10 - 19/10"
"italki","7024528","Victor Muñoz","CO","5","645","6051","https://www.youtube.com/watch?v=YgpQjGc3Tzk","true","100","https://www.italki.com/en/teacher/7024528","Certified English and Spanish teacher with over 15 years of teaching experience"
"italki","1572259","Khristina / Христина","RU","5","700","10777","https://www.youtube.com/watch?v=P2ftSmN4zTo","true","100","https://www.italki.com/en/teacher/1572259","Do you want to start speaking Russian well or for the exam or lessons for your child? I can help!"
"italki","5533692","Damla Ünal👩‍🏫","TR","5","653","6879","https://www.youtube.com/watch?v=M4cTwvgoCWI","true","100","https://www.italki.com/en/teacher/5533692","Certified Teacher, 7 Years' Expertise, more than 6,000 lessons given on Italki"
"italki","2987886","Seva 謝老师","RU","5","979","11499","https://www.youtube.com/watch?v=9J1T_3_TC9c","true","100","https://www.italki.com/en/teacher/2987886","📚✅ IELTS/ HSK/ TORFL 10K+ ⭐  Teacher 👨‍🎓 专家教师"
"italki","7069407","Teacher Paula Rossi","BR","5","828","12375","https://www.youtube.com/watch?v=81qYwYyD3ik","true","100","https://www.italki.com/en/teacher/7069407","Cambridge certified teacher with over 10 years of experience"
"italki","5167533","Cindy CHENE","FR","5","1807","18797","https://www.youtube.com/watch?v=AVaFhYigIm4","true","100","https://www.italki.com/en/teacher/5167533",""
"italki","2432718","Maria Athena","US","5","676","7228","https://www.youtube.com/watch?v=yKwMICTWC4M","true","100","https://www.italki.com/en/teacher/2432718",""
"italki","1610231","June佳佳 ⭐️Adults","CN","5","704","7821","https://www.youtube.com/watch?v=CdeKlCe8MZo","true","100","https://www.italki.com/en/teacher/1610231","✅7000+ lessons✅Daily topics✅Beginner✅HSK✅Conversational✅Writer (HSK graded articles)"
"italki","644741","🎓Kathy","DE","5","630","7831","https://www.youtube.com/watch?v=I6lzRDfRtCw","true","100","https://www.italki.com/en/teacher/644741","✅ TELC Examiner & Rater with 10 years of teaching and translation experience"
"italki","7196591","Chloé","FR","5","581","8116","https://www.youtube.com/watch?v=AB_iYBH8GAU","true","100","https://www.italki.com/en/teacher/7196591",""
"italki","1503922","Naharror","ES","5","1084","16415","https://www.youtube.com/watch?v=QcikegBxHck","true","100","https://www.italki.com/en/teacher/1503922","¡Hola! +15,000 classes! 11 years teaching phonetic, grammar, DELE, etc! Follow my podcasts & blog!"
"italki","9494458","Yuliana Osorio 😀","CO","5","656","7328","https://www.youtube.com/watch?v=HG9Cmij98As","true","100","https://www.italki.com/en/teacher/9494458","Just a Certified Colombian Teacher Who's ready to help ✈️💼👨‍🎓🎶😄"
"italki","4594826","Manolo Castillo","GT","5","850","14814","https://www.youtube.com/watch?v=5_FwLaeedCs","true","100","https://www.italki.com/en/teacher/4594826","""I am a passionate teacher committed to helping adults achieve their language and learning goals""."
"italki","6422112","Alexander Zuleta","CO","5","525","7325","https://www.youtube.com/watch?v=A6LvyGvEciE","true","100","https://www.italki.com/en/teacher/6422112","Let´s immerse into Spanish and Latin American culture"
"italki","2571280","Pedro","ES","5","634","6855","https://www.youtube.com/watch?v=gdemXYSFyU0","true","100","https://www.italki.com/en/teacher/2571280",""
"italki","3014216","Zoila","GT","5","1127","19067","https://www.youtube.com/watch?v=7a-gPGVvtQU","true","100","https://www.italki.com/en/teacher/3014216","Profesora por más de 20 años de experiencia."
"italki","1263046","Elena 郭⭐HSK/Business","CN","5","1480","23787","https://www.youtube.com/watch?v=hOtuYzXcvKE","true","100","https://www.italki.com/en/teacher/1263046","📚Focused lessons for serious learners 🤗 Beginner-friendly 🎧Standard accent 🎓13+ years experience"
"italki","8139489","Paola R.","IT","5","815","8539","https://www.youtube.com/watch?v=LUtc3liKGgQ","true","100","https://www.italki.com/en/teacher/8139489",""
"italki","4184450","Clemente","IT","5","1249","12536","https://www.youtube.com/watch?v=c93vQN61VVU","true","100","https://www.italki.com/en/teacher/4184450","Certified CEDILS teacher with over 8 years of teaching experience"
"italki","3084009","Fran Exposito","ES","5","1209","14823","https://www.youtube.com/watch?v=uZaFtfPWXhA","true","100","https://www.italki.com/en/teacher/3084009","My Spanish lessons come with an ‘¡Olé!’ guarantee."
"italki","8063943","Haylee","US","5","706","7160","https://www.youtube.com/watch?v=Ow8E6XJjapQ","true","100","https://www.italki.com/en/teacher/8063943","Confidence Coach ⭐️ Master small talk and native phrases through interesting discussions!"
"italki","7058488","Emilie","FR","5","771","8316","https://www.youtube.com/watch?v=wTgD1EYu5Q0","true","100","https://www.italki.com/en/teacher/7058488","Certified Teacher with 10+ years of Teaching Experience |フランス語を楽しく学びたい方は是非こちらです"
"italki","8427749","Daniela Henao S.","CO","5","697","15294","https://www.youtube.com/watch?v=nCjjqXjPBCQ","true","100","https://www.italki.com/en/teacher/8427749",""
"italki","2749825","Benji","FR","5","1791","16472","https://www.youtube.com/watch?v=Wkg3JJ8IsEg","true","100","https://www.italki.com/en/teacher/2749825","15,000+ Lessons · 1,500+ Learners"
"italki","1381303","Natalie","ZA","5","1221","15461","https://www.youtube.com/watch?v=u4gt02hab3M","true","100","https://www.italki.com/en/teacher/1381303","Qualified teacher with more than 12 years of experience. Over 15 000 lessons taught on Italki"
"italki","3239427","Jazz","GB","5","1838","8960","https://www.youtube.com/watch?v=ieVGgBtQ59I","true","100","https://www.italki.com/en/teacher/3239427","Fun & Engaging Lessons| +10 Years experience | IELTS-CAE-FCE Success | Business & Interview coaching"
"italki","3488142","Marvin Dent","GB","5","1230","17986","https://www.youtube.com/watch?v=uPChrMLWIPU","true","100","https://www.italki.com/en/teacher/3488142","10 years experience, Masters in TESOL & CELTA - 100% success rate in CPE/CAE/FCE and IELTS"
"italki","3329240","Rob","US","5","1701","11739","https://www.youtube.com/watch?v=WM1xBMvL6CQ","true","100","https://www.italki.com/en/teacher/3329240","TEFL-certified teacher who specializes in speaking practice and everyday vocabulary education"
"italki","5924950","Adriana Da Silva","VE","5","1383","11102","https://www.youtube.com/watch?v=KNFSrqc-ll8","true","100","https://www.italki.com/en/teacher/5924950","Certified ELE teacher with 9 years of experience.Adults only no children.DELE official examiner"
"italki","11859247","James IELTS coach","US","5","1474","7555","https://www.youtube.com/watch?v=TC23F7eJ-gs","true","100","https://www.italki.com/en/teacher/11859247","# 1 Italki tutor, IELTS, Pronunciation, and speaking lessons! Fun lessons"
"italki","9435711","Samantha L","GB","5","590","7245","https://www.youtube.com/watch?v=wmsGmQQ7H9s","true","100","https://www.italki.com/en/teacher/9435711","Kids to Young Adults - Highly Qualified"
"italki","4996283","Marly (KIDS&Adults)","VE","5","1055","19728","https://www.youtube.com/watch?v=EI9fediTUkc","true","100","https://www.italki.com/en/teacher/4996283","Make Spanish a fun hobby😊Teacher with +17,000 taught lessons for kids and adults in 5 years😀"
"italki","4949715","Mary","GB","5","583","6140","https://www.youtube.com/watch?v=hjYTPgeo1dY","true","100","https://www.italki.com/en/teacher/4949715","IELTS/Pronunciation/Conversation  Become fluent with me!"
"italki","3757216","Katya Antonova","LV","5","636","7045","https://www.youtube.com/watch?v=HBI6n3UbuVM","true","100","https://www.italki.com/en/teacher/3757216","Certified English, Russian, and Chinese teacher with 10+ years of experience making language learnin"
"italki","2560720","Sara Hamed","EG","5","991","10801","https://www.youtube.com/watch?v=Zb98daPp0os","true","100","https://www.italki.com/en/teacher/2560720","Experienced teacher more than 14 years and 3 certificates"
"italki","11524531","Teacher Donovin","ZA","5","539","5291","https://www.youtube.com/watch?v=ayxCRxloie4","true","100","https://www.italki.com/en/teacher/11524531","**English Made Easy – Confidence building, Learn Clearly, Speak Fluently!**Best Prices**"
"italki","1599975","Lina Budiarti","ID","5","659","10587","https://www.youtube.com/watch?v=L0vO4MMJqso","true","100","https://www.italki.com/en/teacher/1599975","Let's speak Indonesian like a local, not like a textbook."
"italki","3295427","Bonnie/Gen English","GB","5","557","8766","https://www.youtube.com/watch?v=iuQ8-OWxvfY","true","100","https://www.italki.com/en/teacher/3295427","Professional teacher with over 35 years experience in teaching English as a Foreign Language."
"italki","6633947","Philip Thomson","GB","5","545","6119","https://www.youtube.com/watch?v=NmoOCalQDEo","true","100","https://www.italki.com/en/teacher/6633947","Very experienced, professional, CELTA qualified English teacher from Manchester (England)"
"italki","1818092","Cynthia","US","5","903","10139","https://www.youtube.com/watch?v=Ngh75mEEDm4","true","100","https://www.italki.com/en/teacher/1818092","Good conversation! Excellent materials! Organized learning plan! Choose me :)"
"italki","3888752","Shoko","JP","5","576","6990","https://www.youtube.com/watch?v=wu41OaBOEgU","true","100","https://www.italki.com/en/teacher/3888752","Learn real Japanese with a certified native Japanese teacher with over 10 years of experience!"
"italki","8418567","Teacher Yunue","MX","5","524","6845","https://www.youtube.com/watch?v=TNEGosFza2c","true","100","https://www.italki.com/en/teacher/8418567","Certified Spanish Teacher with 10+ years of Experience! Specialized in Fluency and Conversation!"
"italki","7612225","Ilias Brahim","DZ","5","566","6914","https://www.youtube.com/watch?v=XSuvZW-mo2c","true","100","https://www.italki.com/en/teacher/7612225","PhD Language Coach | Master Your Pronunciation & Communication with a Science-Backed System. 24/7."
"italki","8457370","Mel","ZA","5","2388","16400","https://www.youtube.com/watch?v=5nnJHk6OA8I","true","100","https://www.italki.com/en/teacher/8457370",""
"italki","10882316","Débonnaire","FR","5","811","12044","https://www.youtube.com/watch?v=F14V9AKY4kQ","true","100","https://www.italki.com/en/teacher/10882316","⚜️Professor from Paris-Sorbonne University⚜️ 🇫🇷 🥇Certified Coach for TEF TCF CANADA/DELF/DALF🏋🏆"
"italki","7378356","Salma","FR","5","1176","9727","https://www.youtube.com/watch?v=kw3I_bKYndE","true","100","https://www.italki.com/en/teacher/7378356",""
"italki","6688271","Lana","AU","5","581","7522","https://www.youtube.com/watch?v=uOUI0AjnJLk","true","100","https://www.italki.com/en/teacher/6688271","Second Language teaching professional with 20 years of Australian and international experience"
"italki","4036558","Lars","DE","5","917","7297","https://www.youtube.com/watch?v=FlYhu53Swh8","true","100","https://www.italki.com/en/teacher/4036558","✔ Take your German to the next Level"
"italki","1591608","Anna","IT","5","885","7100","https://www.youtube.com/watch?v=QyextbuFURQ","true","100","https://www.italki.com/en/teacher/1591608","Certified italian teacher with a great experience with lots of students from all over the world."
"italki","4392693","Matt Marandi","US","5","1145","16702","https://www.youtube.com/watch?v=2SUsDnF4V7U","true","100","https://www.italki.com/en/teacher/4392693","English teacher with 15+ years of experience specializing in vocabulary, grammar, and pronunciation."
"italki","5852954","Dr. haleh","IR","5","545","7995","https://www.youtube.com/watch?v=M2cQ3UkSBmY","true","100","https://www.italki.com/en/teacher/5852954",""
"italki","2421527","Cosimo","IT","5","1094","14740","https://www.youtube.com/watch?v=elsJB4kM82U","true","100","https://www.italki.com/en/teacher/2421527",""
"italki","2762451","Merry ⭐KIDS /ADULTS","CN","5","737","15461","https://www.youtube.com/watch?v=qQ2vk5zq8Ds","true","100","https://www.italki.com/en/teacher/2762451","✅14000+lessons✅Beginner-Advanced✅HSK/HSKK✅IGCSE✅Conversation✅19 years of experience✅Adult/Kid"
"italki","4721000","Fanny. D","CN","5","870","10668","https://www.youtube.com/watch?v=PzxYOgVTpjU","true","100","https://www.italki.com/en/teacher/4721000","Experienced Chinese teacher with academic background, language geek, literature lover and translator"
"italki","3756341","Vera Business EngDeu","CA","5","1094","9274","https://www.youtube.com/watch?v=Mf36IRdLJ7I","true","100","https://www.italki.com/en/teacher/3756341","IMPROVE your COMMUNICATION skills with experienced Business COACH!"
"italki","7059978","Johannes Simons","NL","5","1357","12956","https://www.youtube.com/watch?v=dVUHVW39K0c","true","100","https://www.italki.com/en/teacher/7059978","Experienced Dutch and English teacher, 28 years of experience.  11k+ classes on iTalki in 5 years."
"italki","1594374","Luis","CR","5","2000","20811","https://www.youtube.com/watch?v=AT0Rw-IXgv8","true","100","https://www.italki.com/en/teacher/1594374","Experienced Spanish and English Online Teacher (10+ Years)"
"italki","7163906","⚡Miss CAROL⚡","PE","5","1708","19549","https://www.youtube.com/watch?v=Ffg1QJjNlDQ","true","100","https://www.italki.com/en/teacher/7163906","Highly Qualified Professional Kids & Adults Teacher|Degree in Foreign Languages Pedagogy"
"italki","7159588","JULIAN_BERNAL","MX","5","545","7778","https://www.youtube.com/watch?v=rlcGC2eEscM","true","100","https://www.italki.com/en/teacher/7159588","Profesor de español con 20 años de experiencia / Spanish teacher with 20 years of experience"
"italki","7018933","Marcus Fritzsche","DE","5","649","6058","https://www.youtube.com/watch?v=Y44Dzff68YE","true","100","https://www.italki.com/en/teacher/7018933","New language, new life ... I can help you to start your new life 🇩🇪💪😉"
"italki","4782409","Kenneth BUSINESS","US","5","1385","8612","https://www.youtube.com/watch?v=TmajbgCgBY8","true","100","https://www.italki.com/en/teacher/4782409","Business, conversation, interview prep-TEFL, B.S. in Accounting (Penn State) / Finance (Georgetown)"
"italki","6784741","Andrea M. Vásquez","US","5","906","5035","https://www.youtube.com/watch?v=rknPBg8ts8E","true","100","https://www.italki.com/en/teacher/6784741","English Teacher with more of 10 years of experience."
"italki","6162749","Sherri✨ Kids&Adults","TW","5","666","8950","https://www.youtube.com/watch?v=lUG4K3d7Fz0","true","100","https://www.italki.com/en/teacher/6162749","Multilingual Education Specialist ✨9 years experience🌍University Chinese Instructor🌍 Ph.D. in CSL"
"italki","2694599","Евгений","RU","5","554","8672","https://www.youtube.com/watch?v=K_tu2W2GAZ8","true","100","https://www.italki.com/en/teacher/2694599","9+ years of teaching experience are to help you gain more confidence when speaking Russian"
"italki","6193790","#1 ⭐⭐⭐⭐⭐ SHINNIE 시니","KR","5","1546","16189","https://www.youtube.com/watch?v=wsrdf4PgL-I","true","100","https://www.italki.com/en/teacher/6193790","⭐ Thank you for making me the #1 ranked teacher! 🔥EVENT →https://linktr.ee/koreanstrategy"
"italki","3228134","Audrey KIDS🏅HSK","CN","5","1185","8886","https://www.youtube.com/watch?v=c6fnosfuMx4","true","100","https://www.italki.com/en/teacher/3228134","Certified in HSK Syllabus Teaching | Certified in Teaching Chinese to Foreign Children"
"italki","1085740","manusaul","DE","4.9","1631","14876","https://www.youtube.com/watch?v=J6oIsHXc5yg","true","100","https://www.italki.com/en/teacher/1085740",""
"italki","2690265","Brian","US","5","1393","19219","https://www.youtube.com/watch?v=EnsQxusY710","true","100","https://www.italki.com/en/teacher/2690265",""
"italki","774968","Teacher Michelle","US","5","1681","12456","https://www.youtube.com/watch?v=kj2YFGkcqDM","true","100","https://www.italki.com/en/teacher/774968","- Master English with a Skilled ESL Teacher - 10+ Years Experience on Italki"
"italki","5590189","Stephanie","NL","4.9","1199","6589","https://www.youtube.com/watch?v=CzCQKPrE5sM","true","100","https://www.italki.com/en/teacher/5590189","Certified Dutch teacher with years of experience"
"italki","3875609","Victoria Cáceres","AR","5","1621","11106","https://www.youtube.com/watch?v=gCrYK4sFsrk","true","100","https://www.italki.com/en/teacher/3875609","🎓Spanish Teacher | 8+ Years Experience | Master’s Degree🎓 | 🗣Conversation, ✏️Grammar & Vocabulary"
"italki","3089602","Maoganis","VE","5","726","8266","https://www.youtube.com/watch?v=t0DbFVGF3tE","true","100","https://www.italki.com/en/teacher/3089602","Profesora de español con más de 10 años de experiencia, preparación para examen DELE / OPI / SIELE"
"italki","2889545","Tayvin","US","5","1095","9315","https://www.youtube.com/watch?v=zzPUNzL5bb4","true","100","https://www.italki.com/en/teacher/2889545","Experienced language learner and certified TEFL teacher with 5 years teaching experience"
"italki","3199247","Guilhem","FR","4.9","1723","8057","https://www.youtube.com/watch?v=eDapK869Oiw","true","100","https://www.italki.com/en/teacher/3199247","Professeur agréé par le gouvernement français avec 15 ans d'expérience"
"italki","3137302","Angela","CN","5","569","5584","https://www.youtube.com/watch?v=qGcy_Cqd9NE","true","100","https://www.italki.com/en/teacher/3137302","Certified Mandarin and Cantonese Teacher with 7+ years of teaching experience"
"italki","2925207","Marie","US","5","856","10017","https://www.youtube.com/watch?v=cU_S_5VPoDs","true","100","https://www.italki.com/en/teacher/2925207","Ask Marie!  Empowering people to significantly improve their English skills and secure their future."
"italki","10668091","Julian Business","ZA","5","556","6030","https://www.youtube.com/watch?v=GyR-Ff8Ua2c","true","100","https://www.italki.com/en/teacher/10668091","Master business communication skills to speak more clearly and confidently!"
"italki","10160248","Bogdan Todorovic","RS","5","681","10247","https://www.youtube.com/watch?v=LY2WKA1-SLg","true","100","https://www.italki.com/en/teacher/10160248",""
"italki","2729848","Carlos","MX","5","1236","9900","https://www.youtube.com/watch?v=aHPMT8de_d8","true","100","https://www.italki.com/en/teacher/2729848","True fluency requires 7 essential elements. Do you know them? Click on my teacher profile or ask!"
"italki","2744145","Lorimar","VE","5","1082","10215","https://www.youtube.com/watch?v=rqkSKYVUeRs","true","100","https://www.italki.com/en/teacher/2744145","Profesora de Español, con mas de 8 años de experiencia."
"italki","6686166","Mason Pronunciation","US","5","829","5886","https://www.youtube.com/watch?v=GBtnoAokZgY","true","100","https://www.italki.com/en/teacher/6686166","Accent Reduction & American English Pronunciation Coach | CELTA-Certified with 14+ Years of Experien"
"italki","1303968","Ana Cristina Silva","PT","5","1501","12136","https://www.youtube.com/watch?v=7mWeYMrVjDA","true","100","https://www.italki.com/en/teacher/1303968",""
"italki","3083595","Carolina C.","VE","5","1371","11471","https://www.youtube.com/watch?v=vlVzi6_cqBM","true","100","https://www.italki.com/en/teacher/3083595","Certified Spanish teacher and expert in DELE / SIELE / OPI / AP - I'm ready to help you at any level"
"italki","4756365","Meinard","PH","5","689","7960","https://www.youtube.com/watch?v=1zYiYxhM5vI","true","100","https://www.italki.com/en/teacher/4756365","Professional TESOL Certified Teacher for Business and Exam Preparations, 9 years IT Specialist"
"italki","3714176","Giuliano","IT","5","2037","15843","https://www.youtube.com/watch?v=WBC8hByR6yo","true","100","https://www.italki.com/en/teacher/3714176","🥇 Speaking | Grammar | Test Prep | Citizenship | Work"
"italki","600986","Tomaliko","JP","5","1273","6818","https://www.youtube.com/watch?v=CDan4igvTrI","true","100","https://www.italki.com/en/teacher/600986","💖Over 13 years of teaching experience🇷🇺🇷🇸🇬🇧✨✨"
"italki","1642736","Eirini","GR","5","865","10429","https://www.youtube.com/watch?v=FxoHp2wyovY","true","100","https://www.italki.com/en/teacher/1642736","Certified teacher for Greek, English and French. More than 15 years of experience."
"italki","7231001","Tibo","FR","5","524","7836","https://www.youtube.com/watch?v=eG5ChR21O0g","true","100","https://www.italki.com/en/teacher/7231001","Tibo teaches French to everyone ! Beginner or advanced level, exams, DELF-DALF."
"italki","4918866","John","US","5","1784","12026","https://www.youtube.com/watch?v=JyGBff-DfQo","true","100","https://www.italki.com/en/teacher/4918866","Certified English teacher with over 7 years of teaching experience"
"italki","4318803","Patrick⭐Kids/Adults","CN","5","857","15533","https://www.youtube.com/watch?v=60BZ6mVOQ64","true","100","https://www.italki.com/en/teacher/4318803","CTCSOL, Beginner- Advanced, Conversation practice,tutoring kids, HSK, Presentation optimization"
"italki","1476350","Miguel (米格尔)","ES","5","598","5973","https://www.youtube.com/watch?v=hH13WvjHBjI","true","100","https://www.italki.com/en/teacher/1476350","十多年来一直为中国学生教授西班牙语，教学经验丰富 🏅 | DELE | 雅思 | 会话课程 | 语法 | 听力 | 标准西班牙口音"
"italki","2955355","Matthew","GB","5","2084","16247","https://www.youtube.com/watch?v=6BwuwGOg5w0","true","100","https://www.italki.com/en/teacher/2955355","Certified Teacher teaching English for 13 years! Adults, Kids! IELTS,KET,PET,FCE,CAE,CPE!"
"italki","2983482","Patricia │ TEST PREP","FR","5","1871","14243","https://www.youtube.com/watch?v=SzQ5Q57P0x0","true","100","https://www.italki.com/en/teacher/2983482","🌟CERTIFIED │DALF DELF TCF TEF - French IELTS - English PROFESSOR - 15 years of teaching experience"
"italki","6125223","Estefany Bravo","VE","5","625","5324","https://www.youtube.com/watch?v=IUjeANkW-6k","true","100","https://www.italki.com/en/teacher/6125223","Your Spanish Teacher: Master Grammar, Speak with Confidence!"
"italki","6651596","Gemma Martin","ES","5","542","5307","https://www.youtube.com/watch?v=waqKlAzBAGA","true","100","https://www.italki.com/en/teacher/6651596","☆Certified Spanish Teacher +19 years experienced - Exams Preparation⚠️Check Policy Before Booking⚠️"
"italki","2834669","Oxana","RU","5","2153","21706","https://www.youtube.com/watch?v=vkTsWJ_cfpU","true","100","https://www.italki.com/en/teacher/2834669",""
"italki","2723780","Lucas","FR","5","1209","13179","https://www.youtube.com/watch?v=t4tfdY9ZmcQ","true","100","https://www.italki.com/en/teacher/2723780","Binational (FR/DE) polyglot and certified teacher. 8+ years of experience and 13 000 lessons taught."
"italki","1338083","Jonathan","FR","5","776","6632","https://www.youtube.com/watch?v=LdD51EOldhI","true","100","https://www.italki.com/en/teacher/1338083","Bonjour c'est Jonathan, vous voulez pratiquer la conversation ? (Français authentique - A1 à C2)"
"italki","13356845","Scott Sell","US","5","1018","6694","https://www.youtube.com/watch?v=mDTR3-f3dio","true","100","https://www.italki.com/en/teacher/13356845","Certified 10+ years TEFL/TESOL / Business English professor; MBA 25+ years leadership & management"
"italki","5606163","Peter Crawford","US","5","2440","15345","https://www.youtube.com/watch?v=ZtpuSmybAW0","true","100","https://www.italki.com/en/teacher/5606163","Professional English Conversation Teacher | Accent Reduction | Fluency"
"italki","6701138","Ryusei","JP","5","586","7808","https://www.youtube.com/watch?v=a450dneKY7g","true","100","https://www.italki.com/en/teacher/6701138","Lesson Taylor | Tailor-made Japanese lessons for new learners to advanced （オーダーメイド日本語レッスン）"
"italki","9159592","Jackie (TOEFL/IELTS)","US","5","1670","8541","https://www.youtube.com/watch?v=bEbSjblPJy4","true","100","https://www.italki.com/en/teacher/9159592","🎯 TOEFL & IELTS Expert | 8,000+ Lessons | Friendly & Focused Coaching"
"italki","5810778","Ross IELTS/Business","GB","5","698","6366","https://www.youtube.com/watch?v=IrTnfBod4wk","true","100","https://www.italki.com/en/teacher/5810778","IELTS (雅思), Cambridge, Business English & more. Fluency, grammar, confidence"
"italki","1294454","Jenny Chen","CN","5","705","13800","https://www.youtube.com/watch?v=3SnsOvW2E2g","true","100","https://www.italki.com/en/teacher/1294454","Certified tutor with 10000 online Chinese lessons taught"
"italki","1877108","Daniel","GB","5","840","7084","https://www.youtube.com/watch?v=OspG1EU12V8","true","100","https://www.italki.com/en/teacher/1877108","Native English speaker with over 10 years experience teaching conversation, business English & IELTS"
"italki","8525288","soo young kim","KR","5","916","8529","https://www.youtube.com/watch?v=tM1DTuVO7Vo","true","100","https://www.italki.com/en/teacher/8525288","😃To touch the mind, invariably we must first touch the heart; learning Korean is no different.👌"
"italki","5446163","Evangeline L.","US","5","999","11731","https://www.youtube.com/watch?v=YWKUL_XRwo4","true","100","https://www.italki.com/en/teacher/5446163","✨ Business English/Interview Coach & Test Prep Expert 📚 STRUCTURED LESSON PLANS & HOMEWORK"
"italki","6265700","Cristina Boza","ES","5","544","7576","https://www.youtube.com/watch?v=wJEXve8tb8Y","true","100","https://www.italki.com/en/teacher/6265700",""
"italki","2539925","Pip","GB","5","1619","10246","https://www.youtube.com/watch?v=VFSitQvOqr8","true","100","https://www.italki.com/en/teacher/2539925","🔴 Top-ranked Tutor 🥇 10,200+ Lessons 🏆 10+ Years of Exp. ⭐ 5-Star Rating by 1600+ Students"
"italki","3350517","Luisa Hinze","DE","5","1793","12589","https://www.youtube.com/watch?v=XNehrDFxlZ8","true","100","https://www.italki.com/en/teacher/3350517","German and English teacher for adult learners with 10+ experience"
"italki","1084019","Lewella","US","5","1201","19597","https://www.youtube.com/watch?v=NZaPim-r338","true","100","https://www.italki.com/en/teacher/1084019",""
"italki","3219732","Jean Cheng","VE","5","1176","13996","https://www.youtube.com/watch?v=hToEptuvGio","true","100","https://www.italki.com/en/teacher/3219732","Profesor con más de siete años de experiencia"
"italki","6277041","Craig","GB","5","1012","12398","https://www.youtube.com/watch?v=DKmnSjkKrHg","true","100","https://www.italki.com/en/teacher/6277041","IELTS Teacher with years of experience helping students pass the IELTS test!"
"italki","3510017","Ricardo","CL","5","980","6408","https://www.youtube.com/watch?v=vSN4p99kYrU","true","100","https://www.italki.com/en/teacher/3510017",""
